Composition,Density
Nb1 N1 O1,4.942325901365797
Nb1 N2 Cl6,2.144705681905282
Nb1 Ni1,8.489728176029676
Nb1 Ni1 B1,7.940039603668317
Nb1 Ni2,8.971601179300572
Nb1 Ni2 Sn1,9.16500729568339
Nb1 Ni3,8.559896739233848
Nb1 Ni3 H2 C2,7.042817695671581
Nb1 Ni6 Mo1,9.270620762464626
Nb1 O1,5.450529809536891
Nb1 O1 F2,3.873637942581713
Nb1 O1 F3,3.93084492513063
Nb1 O2,5.224899383306691
Nb1 O2 F1,3.744802898961655
Nb1 O3,3.6807410657251634
Nb1 Os1 Pb1,12.356463500644244
Nb1 Os3,18.0343507226606
Nb1 P1,6.34757754191367
Nb1 P1 S1,5.250193426767171
Nb1 P1 Se1,6.322763655336428
Nb1 P2,5.296017605055042
Nb1 Pb1 S2,6.755714563372293
Nb1 Pd1,9.852773463980853
Nb1 Pd2,10.55930876590492
Nb1 Pd3,10.86895285134502
Nb1 Pd4,10.761010379026754
Nb1 Pt1,14.3964802446276
Nb1 Pt2,16.287913252665373
Nb1 Pt3,17.526813690552746
Nb1 Pt4,17.978014115261484
Nb1 Re1,14.037573111624948
Nb1 Re1 Mo1,12.686511967537625
Nb1 Re1 Mo2,1.0144716302919643
Nb1 Re1 Si1,11.189961175983523
Nb1 Re1 Tc2,1.0515338758175057
Nb1 Re1 W2,1.438029248561813
Nb1 Re2 Mo1,1.211861917921957
Nb1 Re2 W1,1.4206648846561374
Nb1 Rh1,10.076249006543694
Nb1 Rh1 O4,6.180767750983245
Nb1 Rh2,10.659155165716117
Nb1 Rh3,11.150894403906396
Nb1 Ru1,9.954476229634286
Nb1 Ru2 Cl1,8.638308178056274
Nb1 Ru3,10.942440096121592
Nb1 Ru3 C1,10.088314892872884
Nb1 S1,6.545345160925282
Nb1 S1 N1,5.842442476288503
Nb1 S2,1.2078462283082534
Nb1 S6,0.1193918182987946
Nb1 Sb1,8.363410326921452
Nb1 Sb1 Rh1,8.70386144167383
Nb1 Sb1 Ru1,8.790458726838997
Nb1 Sb2,8.046466072752281
Nb1 Se1 N1,7.17590648996305
Nb1 Se1 S1,4.938811737272668
Nb1 Se2,3.210813752621154
Nb1 Si1 As1,6.6013636939969045
Nb1 Si1 Ge1,6.854207652889384
Nb1 Si1 Rh1,7.314213390955413
Nb1 Si1 Ru2,0.6745190354836522
Nb1 Si1 Tc2,8.897149894466066
Nb1 Si2,5.577439820821865
Nb1 Sn1 Rh1,8.345047841254111
Nb1 Sn1 Ru1,8.369868735990975
Nb1 Sn1 Ru2,0.8698121266774627
Nb1 Sn1 S2,5.335198794472767
Nb1 Sn1 Sb1,8.230525112907063
Nb1 Sn3,7.996459869733521
Nb1 Tc1,9.6726507614574
Nb1 Tc1 Mo2,0.7993575971557637
Nb1 Tc1 W2,1.203579169423498
Nb1 Tc2 Ge1,9.773856542664186
Nb1 Tc2 Mo1,0.8491866208858886
Nb1 Tc2 Sb1,0.8273713905906624
Nb1 Tc2 Sn1,0.8101214262879939
Nb1 Tc2 W1,1.0741561993274018
Nb1 Te1,8.346733405027786
Nb1 Te1 N1,6.350645062537233
Nb1 Te2,6.803527397989204
Nb1 Tl1 Br4 O1,4.928618689756621
Nb1 Tl1 O3,8.267313088456405
Nb1 Tl1 Pt1,12.580065160052827
Nb1 Tl3 S4,5.794436546419342
Nb1 Tl3 Se4,6.44222186328496
Nb1 V1,7.448907973695285
Nb1 V1 B4,6.000126726884031
Nb1 V1 C1 N1,6.881741227753
Nb1 V1 C2,6.7475511653975895
Nb1 V1 Cr1,7.385208319635164
Nb1 V1 F6,3.320530932067604
Nb1 V1 H4,5.726699272877399
Nb1 V1 Mo2,0.725489333346034
Nb1 V1 N2,7.166769719628813
Nb1 V1 O4,4.469834247142753
Nb1 V1 Re1,11.73006963129305
Nb1 V1 Re2,1.2627253897119637
Nb1 V1 Tc2,0.5659152744723196
Nb1 V1 W2,1.132742692982238
Nb1 V2 Fe1,0.6260147268549456
Nb1 V2 Mo1,0.6867325558304234
Nb1 V2 Os1,1.0377410259659832
Nb1 V2 Re1,0.9029367314077872
Nb1 V2 Ru1,0.7116084718824608
Nb1 W1,13.431388320259298
Nb1 W1 Se4,7.317748241149211
Nb1 Zn1 Co2,8.770585088892158
Nb1 Zn1 Ni2,0.6120595985297649
Nb1 Zn1 Rh2,9.978124844253626
Nb1 Zn1 Ru2,9.996395274158235
Nb1 Zn3,7.802321090444344
Nb1 Zn3 Ga3,6.810622681373106
Nb2 Ag1 S4,4.814338811255161
Nb2 Al1 B6,5.576145308889139
Nb2 Al1 C1,6.313226319595051
Nb2 Al3 Ga3,6.183082803691655
Nb2 As1 C1,7.756326936242729
Nb2 C1,7.645160328135299
Nb2 C1 N1,7.754501067535733
Nb2 C1 S1,6.80916159531999
Nb2 C1 S2,4.889648234296121
Nb2 Co1 Re1,0.8115338537515852
Nb2 Co1 S4,4.945829354703499
Nb2 Co1 Tc1,0.8734870271322025
Nb2 Cr1,7.0988965084407925
Nb2 Cr1 Mo1,0.7074484354668186
Nb2 Cr1 Mo2,8.887435141916605
Nb2 Cr1 N3,7.4879051010051025
Nb2 Cr1 Os1,0.8460560080134686
Nb2 Cr1 Re1,0.8337579351270927
Nb2 Cr1 Ru1,0.7673629762104265
Nb2 Cr1 Se4,6.587088526695788
Nb2 Cr1 Tc1,0.6806884460782294
Nb2 Cu1 C1 S2,6.053982749814308
Nb2 Cu1 Re1,0.9269093113714308
Nb2 Cu1 S4,4.369782098053338
Nb2 Cu1 Se4,6.220427979908341
Nb2 Cu1 Tc1,0.7345815206949121
Nb2 Cu1 Te4,7.216538901196452
Nb2 Fe1,7.768863711784166
Nb2 Fe1 Mo1,0.7585468978512987
Nb2 Fe1 S4,5.359052796250515
Nb2 Fe1 Tc1,0.7773465916676325
Nb2 Ga1 C1,7.532677490070019
Nb2 Ge1 As2,6.17498987771899
Nb2 Ge1 C1,7.69890671223688
Nb2 Ge1 Sb2,6.937719775622243
Nb2 In1 C1,8.05050471275359
Nb2 Mo1 Os1,1.0223387624505265
Nb2 Mo1 Rh1,0.8449699424142559
Nb2 Mo1 Ru1,0.8384994990315415
Nb2 Mo1 W1,0.9789039770509316
Nb2 Mo2 C3,8.024358816746295
Nb2 N1,7.913176866402883
Nb2 Ni1 S4,4.503927606723334
Nb2 O5,4.287478470308693
Nb2 Os1 Ru1,1.082072653866319
Nb2 Os1 W1,1.1967959597479645
Nb2 P1 C1,6.873148659313997
Nb2 Pd1,9.433924184220336
Nb2 Pd1 S6,4.313677345548927
Nb2 Re1 Mo1,1.1419187202802994
Nb2 Re1 Pd1,1.0113328979812843
Nb2 Re1 Rh1,1.069256547376371
Nb2 Re1 Ru1,1.384723382403403
Nb2 Re1 Tc1,1.0355758490964644
Nb2 Re1 W1,1.1812093703080246
Nb2 Ru1,9.392703835709009
Nb2 Ru1 W1,11.748825454339892
Nb2 Se3,4.957491340414235
Nb2 Si1 As2,6.125471120013857
Nb2 Si1 Sb2,6.219843035994823
Nb2 Si1 Te4,5.709031317089966
Nb2 Sn1 C1,8.127472925714718
Nb2 Tc1,9.224802959508164
Nb2 Tc1 Mo1,0.7459536220889271
Nb2 Tc1 Ni1,0.50413942267771
Nb2 Tc1 Os1,12.03805913582982
Nb2 Tc1 Rh1,0.9060127443116208
Nb2 Tc1 Ru1,0.91351804303779
Nb2 Tc1 W1,0.9831751359825738
Nb2 V1 Mo1,0.7267131810988271
Nb2 V1 Os1,0.9739210984354502
Nb2 V1 Re1,0.8707294023536658
Nb2 V1 Ru1,0.8027457395692509
Nb2 V1 Se4,6.576109040615764
Nb2 V1 Tc1,0.5911654763167578
Nb2 V1 W1,0.5525811763402506
Nb3 Al1,7.157298025966356
Nb3 Al1 N4,7.189046426770287
Nb3 Al1 Sn1 Mo3,8.617960022082178
Nb3 Al1 V3 Sn1,7.254698283018119
Nb3 Al2 Mo3,7.787614395573825
Nb3 Au1,10.878019698243486
Nb3 Au2,12.332301802068637
Nb3 B4,7.19048465058191
Nb3 Bi1,9.842238198116585
Nb3 Cr1,7.759636679372061
Nb3 Cu1,8.366573908887565
Nb3 Fe1,8.361437886834608
Nb3 Ga1,8.28234811962253
Nb3 Ge1,8.371448333601105
Nb3 I1,8.41604356822573
Nb3 In1,8.486939222185333
Nb3 Ir1,11.228046236687836
Nb3 Ni1,8.430940710273028
Nb3 Os1,11.20767857188024
Nb3 Pb1,10.32250259445563
Nb3 Pd1,9.178324742091975
Nb3 Pt1,11.150477426700435
Nb3 Rh1,9.086567873234834
Nb3 Ru1,9.267233216414624
Nb3 S4,5.430597360789878
Nb3 Sb1,8.87337760679475
Nb3 Se1,8.373219520693217
Nb3 Si1,7.138409706008536
Nb3 Si1 Sn1 Mo3,8.782603521580281
Nb3 Sn1,8.694218121896231
Nb3 Sn1 Ge1 Mo3,9.21521880690103
Nb3 Te1,9.049267622748465
Nb3 Tl1,10.401387810614487
Nb3 V3 Ge2,7.682587122827984
Nb3 V3 Ir2,10.850070418821907
Nb3 V3 Si2,6.755544668234473
Nb4 Al1,7.405078406742782
Nb4 C3,7.57528268018603
Nb4 Co1 Pt3,12.986689356665453
Nb4 N1 O3,6.035539371294528
Nb4 N3,5.665727431849526
Nb4 N5,7.053256949796648
Nb4 Pd1,8.995919496480209
Nb4 Rh1,9.026154160595896
Nb5 N2 O2,7.978267751313629
Nb5 Sb4,8.117054597246732
Nb5 Se2 S2,6.909405691130099
Nb5 Se4,7.478101028758179
Nb5 Te4,8.057077706954408
Nb6 Al1 Ga1,7.724213490019127
Nb6 Al1 Ge1,7.787554520755366
Nb6 Al1 Sb1,8.037957854704814
Nb6 Al1 Si1,7.34763620940614
Nb6 Al1 Sn1,7.969227759613809
Nb6 Ga1 Ge1,8.335011174677705
Nb6 Ga1 Sb1,8.552419196485063
Nb6 Ga1 Si1,7.906480416891523
Nb6 Ga1 Sn1,8.475086109299342
Nb6 Ge1 Pt1,9.781620656682326
Nb6 Os1 Au1,11.093981046622098
Nb6 Pd1 Pt1,10.13995290936367
Nb6 Pd1 Rh1,9.11295389195952
Nb6 Pt1 Au1,11.030290401850849
Nb6 Ru1 Rh1,9.090527173014216
Nb6 Si1 Ge1,7.98258894709267
Nb6 Si1 Sn1,8.141931305487384
Nb6 Sn1 Ge1,8.555097085551632
Nd1,6.728800860293036
Nd1 Ag1,7.85618914122224
Nd1 Ag1 As2,7.575034593664034
Nd1 Ag1 Au2,12.09378508902926
Nd1 Ag1 Hg2,11.346390232450949
Nd1 Ag1 Pb1,8.863737365111382
Nd1 Ag1 Sn1,7.644698315819077
Nd1 Ag2,8.263644947431246
Nd1 Ag2 Ge2,8.061964831283362
Nd1 Ag3,8.523537186805322
Nd1 Al1,5.497968015020205
Nd1 Al1 Ag2,7.522213111615509
Nd1 Al1 Co4,7.64834841929489
Nd1 Al1 Cu1,6.291033882263072
Nd1 Al1 Cu4,7.059181461540607
Nd1 Al1 Ga1,5.75446147408871
Nd1 Al1 Ge1,6.008202216196515
Nd1 Al1 H6,3.9696984230545
Nd1 Al1 Ni1,6.526261406437725
Nd1 Al1 Ni4,7.596709504643995
Nd1 Al1 O3,6.770854568302717
Nd1 Al1 Pd1,7.140047418246069
Nd1 Al1 Si1,5.088178110659766
Nd1 Al1 Si2,4.516883333953087
Nd1 Al1 Sn1,6.293986234113699
Nd1 Al2,5.058534500176303
Nd1 Al2 Ga2,5.602038957794752
Nd1 Al2 Ge2,5.161986823930495
Nd1 Al2 Ni1,5.554199135584519
Nd1 Al2 Pt3,11.93086830726381
Nd1 Al2 Si2,3.991376780110788
Nd1 Al3,4.412471302798501
Nd1 Al3 Cu1,5.026818214103464
Nd1 Al3 Ni2,5.719691867360441
Nd1 Al3 Pd2,6.580814830789133
Nd1 Al4,4.034943808315438
Nd1 Al4 Ge2 Au1,5.933157800600139
Nd1 As1,6.584700681409538
Nd1 As1 Pd1,7.862959598424815
Nd1 As1 Ru1 O1,7.846099307505451
Nd1 As2 Pd2,8.623655488223969
Nd1 As3,6.931124460154433
Nd1 Au1,10.654076086210605
Nd1 Au3,13.728823065557169
Nd1 B1 Pd3,9.35303904857043
Nd1 B1 Pt3,14.693559554174492
Nd1 B1 Rh3,9.93625049662448
Nd1 B2 Ir3,14.748926305129372
Nd1 B2 Rh2 C1,8.248517210767734
Nd1 B2 Rh3,9.56908609510622
Nd1 B2 Ru3,9.505732516395891
Nd1 B4,4.615259830366013
Nd1 B6,4.908783997892283
Nd1 Be1 Cu4,7.611169919770393
Nd1 Be1 O3,6.815388657117358
Nd1 Bi1,8.467749778732532
Nd1 Bi1 Au2,12.653190212830625
Nd1 Bi1 O3,7.634012602489173
Nd1 Bi1 Pd1,9.427722276773515
Nd1 Bi2 Br1 O4,7.878409326036207
Nd1 Bi2 Cl1 O4,7.640609667500462
Nd1 Bi2 I1 O4,7.95784603368427
Nd1 Br1 O1,5.809502916892916
Nd1 Br1 O2,5.768694875119196
Nd1 Br2 Cl1,4.77781908157041
Nd1 Br3,4.632192476810136
Nd1 C2,5.850261243705365
Nd1 Cd1,7.382972061426912
Nd1 Cd1 Ag2,8.54649256727197
Nd1 Cd1 Au1,10.156775182877585
Nd1 Cd1 Au2,11.84661925369008
Nd1 Cd1 Ga1,7.4531952016557135
Nd1 Cd1 Hg2,10.92396979819525
Nd1 Cd1 In1,7.489188915902056
Nd1 Cd1 Ni4,9.014260704645144
Nd1 Cd1 Pd1,8.601847338399505
Nd1 Cd1 Pd2,9.322798948893745
Nd1 Cd2,6.780669199851578
Nd1 Cd2 Pd1,8.500762890380871
Nd1 Cd3,7.9297344616474525
Nd1 Cl1 O1,5.724750697339516
Nd1 Cl1 O2,5.067654812223105
Nd1 Cl2,3.876126303567343
Nd1 Cl3,3.972957570784641
Nd1 Co1 As1 O1,7.325404220294601
Nd1 Co1 C2,7.213972326690714
Nd1 Co1 Ge1,7.68096344926236
Nd1 Co1 Ge2,7.7071673571774335
Nd1 Co1 Ge3,7.536983184134543
Nd1 Co1 O3,7.5893615624873885
Nd1 Co1 P1,6.736536156970218
Nd1 Co1 Ru1,9.51634127704762
Nd1 Co1 Sb2,7.807129679835291
Nd1 Co1 Si1,6.69004825924624
Nd1 Co1 Si2,6.221141673335077
Nd1 Co1 Si3,5.775790513619025
Nd1 Co2,9.043087147139495
Nd1 Co2 As2,8.102346290309715
Nd1 Co2 B2,7.362438309643264
Nd1 Co2 Ge2,8.097686674153605
Nd1 Co2 P2,7.238951757241521
Nd1 Co2 Si2,6.80606706842132
Nd1 Co5,8.481168923096693
Nd1 Cr1 O3,6.826963263257871
Nd1 Cr2 B6,6.1073492825042255
Nd1 Cr2 Si2,6.073481838373169
Nd1 Cr2 Si2 C1,6.163487552558536
Nd1 Cu1,7.323929471489311
Nd1 Cu1 Ag1,8.134665741399973
Nd1 Cu1 Ge1,7.384506614066264
Nd1 Cu1 Ge2,7.404934362859023
Nd1 Cu1 Ni4,8.579624725706358
Nd1 Cu1 O2,5.686554464736678
Nd1 Cu1 S1 O1,6.463398253799101
Nd1 Cu1 Sb2,7.745978243404503
Nd1 Cu1 Si1,6.423204990751016
Nd1 Cu1 Sn1,7.620386249639138
Nd1 Cu1 Te1 O1,7.29752149486508
Nd1 Cu2,7.992310976125246
Nd1 Cu2 Ge2,7.792693603880607
Nd1 Cu2 Se1 O2,3.596896358116611
Nd1 Cu2 Si2,6.597292113823403
Nd1 Cu3 Pd2,9.140495817225856
Nd1 Cu4 Ag1,8.81063898808413
Nd1 Cu4 Pd1,8.839932622238628
Nd1 Cu5,8.263727547431548
Nd1 Dy1,7.545584843367071
Nd1 Dy1 C4,6.579408096424717
Nd1 Dy1 In2,7.942515597627501
Nd1 Dy1 Mg2,5.230661561881629
Nd1 Dy1 Tl2,10.361747876967849
Nd1 Dy1 Zn2,7.627217110694268
Nd1 Dy3,7.960462308176518
Nd1 Er1 In2,8.068491238295552
Nd1 Er1 Mg2,5.344662077467474
Nd1 Er1 Tl2,10.526809228030144
Nd1 Er1 Zn2,7.7280348451771905
Nd1 Er3,8.307190785981074
Nd1 Eu1 Ag2,7.814814142182631
Nd1 Eu1 Hg2,9.979498528257468
Nd1 Eu3,6.3343045906840905
Nd1 Fe1 As1 O1,6.347279619112142
Nd1 Fe1 Co1 Si2,6.717808624641846
Nd1 Fe1 Ge1,7.168385952631176
Nd1 Fe1 Ge2,7.427757257905728
Nd1 Fe1 Ni4,8.45459046665747
Nd1 Fe1 Ru1,9.163558185185302
Nd1 Fe1 Si1,6.570138694178748
Nd1 Fe1 Si2,6.069993629896903
Nd1 Fe1 Si2 Os1,8.913682690096193
Nd1 Fe2,8.241091280815782
Nd1 Fe2 Ge2,7.603053031718357
Nd1 Fe2 Si2,6.569673812008054
Nd1 Fe5,7.777482333499222
Nd1 Ga1,6.683010873247207
Nd1 Ga1 Au2,11.57246819899243
Nd1 Ga1 Co4,8.408647083602489
Nd1 Ga1 O3,4.576206098699859
Nd1 Ga1 Si1,6.298324321745952
Nd1 Ga2,6.886526887311071
Nd1 Ga2 Cu2,7.53547911013878
Nd1 Ga2 Ni1,7.376386710719399
Nd1 Ga2 Pt3,12.997191157565489
Nd1 Ga3,6.971996219448054
Nd1 Ga3 Ag1,7.318349264913989
Nd1 Ga3 Au1,8.788867363354811
Nd1 Ga3 Cu1,7.398452370329141
Nd1 Ga3 Ni1,7.442556121314853
Nd1 Ga3 Pd1,7.849537378811978
Nd1 Ga3 Pt1,9.455871377818838
Nd1 Gd1 Hg2,10.502609777257184
Nd1 Gd1 Ir2,13.136097644231585
Nd1 Gd2,11.357201621195625
Nd1 Gd3,7.6522230022579505
Nd1 Ge1,7.079190191918832
Nd1 Ge1 Au1,9.899871937251683
Nd1 Ge1 O3,7.037782720688485
Nd1 Ge1 Pt1,10.704268324756525
Nd1 Ge1 Ru1,8.211022192586382
Nd1 Ge2,6.807433675769862
Nd1 Ge2 Au2,10.80711828012272
Nd1 Ge2 Pd1,7.864406696173597
Nd1 Ge2 Pd2,8.636624310538767
Nd1 Ge2 Pt2,11.51896757707622
Nd1 Ge2 Rh1,7.997729622428386
Nd1 Ge2 Rh2,8.886837397926517
Nd1 Ge2 Ru2,8.738677575104708
Nd1 Ge3,7.061332040573053
Nd1 Ge5,6.674340080822566
Nd1 H1 O2,5.8108025443014055
Nd1 H1 Se1,6.658043332670056
Nd1 H2,5.845979476221894
Nd1 Hf1,9.670455748788536
Nd1 Hg1,10.08719097446486
Nd1 Hg1 Au2,13.441794795060902
Nd1 Hg2,11.609402289106908
Nd1 Hg3,12.162742374967966
Nd1 Ho1 Al4,5.5213374740248655
Nd1 Ho1 In2,8.049442778029876
Nd1 Ho1 Mg2,5.27438580207063
Nd1 Ho1 Tl2,10.456404169741765
Nd1 Ho1 Zn2,7.693451834699243
Nd1 Ho3,8.148524791815538
Nd1 I1 O1,5.928810815315308
Nd1 I2,5.589944246017366
Nd1 I3,3.803891392530974
Nd1 In1,7.35303707512128
Nd1 In1 Ag2,8.608175539133656
Nd1 In1 Au1,10.105909653296694
Nd1 In1 Au2,11.848163371370168
Nd1 In1 Co2,8.33298853624901
Nd1 In1 Cu1,7.835853422377861
Nd1 In1 Cu2,8.230575090383818
Nd1 In1 Cu4,8.570513007754478
Nd1 In1 Ni1,7.702533765075395
Nd1 In1 Ni2,8.275141754710052
Nd1 In1 Ni4,8.971013275914176
Nd1 In1 O3,7.103770977716351
Nd1 In1 Pd1,8.305218360954568
Nd1 In1 Pd2,9.31971320573428
Nd1 In1 Pt1,10.656103175085883
Nd1 In1 Pt4,15.010571150923935
Nd1 In1 Rh1,8.744864897468196
Nd1 In1 Rh2,9.866420861569996
Nd1 In2 Ir1,10.099450990366607
Nd1 In2 Rh1,8.558007095387657
Nd1 In3,7.699836507621212
Nd1 In5 Co1,7.873165765683586
Nd1 In5 Rh1,7.914153795686466
Nd1 Ir2,15.396645196491724
Nd1 Ir3,16.946291591271198
Nd1 Ir5,17.042311452078977
Nd1 Lu1 In2,8.338891405751355
Nd1 Lu1 Mg2,5.539110931440755
Nd1 Lu1 Tl2,10.74631828918635
Nd1 Lu3,8.912110840001603
Nd1 Mg1,4.772306269822504
Nd1 Mg1 Ag1,6.037005334366603
Nd1 Mg1 Ag2,6.948333976260644
Nd1 Mg1 Au1,8.231298013926288
Nd1 Mg1 Au2,10.337287509588476
Nd1 Mg1 Cd2,6.561402518345367
Nd1 Mg1 Cu4,7.221885027715322
Nd1 Mg1 Ga1,5.389812138115953
Nd1 Mg1 Hg2,9.554049035058952
Nd1 Mg1 In1,5.707212591687173
Nd1 Mg1 Ni4,7.487883226295933
Nd1 Mg1 O3,6.020972497082238
Nd1 Mg1 Pd1,6.563418109838115
Nd1 Mg1 Pt1,8.79077539342856
Nd1 Mg1 Sn1,5.764392996362888
Nd1 Mg1 Tl1,7.472857019392092
Nd1 Mg1 Tl2,8.756226578669818
Nd1 Mg1 Zn2,5.790129079035629
Nd1 Mg2,3.9162343403045696
Nd1 Mg2 Ag1,5.3692809908425065
Nd1 Mg3,3.5335553363763665
Nd1 Mn1 As1 O1,6.082484148571287
Nd1 Mn1 Fe1 Ge2,7.6976872540794385
Nd1 Mn1 Ge1,7.248006978274474
Nd1 Mn1 In1,7.346747682753453
Nd1 Mn1 P1 O1,5.446671814358831
Nd1 Mn1 Sb1 O1,6.344138992170556
Nd1 Mn1 Si1,6.33991977197485
Nd1 Mn1 Si2,5.935213149518136
Nd1 Mn2 Ge2,7.455768202498101
Nd1 Mn2 Si2,6.236528384469419
Nd1 N1,7.627429945917087
Nd1 N2,5.128868621373384
Nd1 Ni1,7.759517690707075
Nd1 Ni1 As1,7.6911578815043855
Nd1 Ni1 Bi1,9.399886063183564
Nd1 Ni1 C2,7.069543349556445
Nd1 Ni1 Ge2,7.648596715871649
Nd1 Ni1 O2,7.603019090527668
Nd1 Ni1 Ru1,9.456120994164635
Nd1 Ni1 Sb1,7.91022184360104
Nd1 Ni1 Sb2,7.792115864791489
Nd1 Ni2,8.923883979464796
Nd1 Ni2 As2,8.083526548359709
Nd1 Ni2 B2 C1,7.1791748794062
Nd1 Ni2 Ge2,7.967548302753566
Nd1 Ni2 P2,7.23142801136503
Nd1 Ni2 Sb2,8.232044427425794
Nd1 Ni2 Sn2,8.080250100764436
Nd1 Ni5,8.66167948955155
Nd1 O1,8.117907332648034
Nd1 O1 F1,6.514181515444318
Nd1 O2,5.374360041436059
Nd1 O3,4.049247298954863
Nd1 P1,5.681929126290322
Nd1 P1 Ir1,10.102849264691873
Nd1 P1 Pd1,7.628145889219152
Nd1 P2 Pd2,8.022224018233223
Nd1 P2 Ru2,8.157761411702014
Nd1 P3,5.106036001132583
Nd1 Pb1 Au1,11.391094405518633
Nd1 Pb1 Au2,12.7435338652088
Nd1 Pb3,10.551802343742304
Nd1 Pd1,8.41631469608489
Nd1 Pd2,8.50153497870646
Nd1 Pd2 Pb1,10.771954620319418
Nd1 Pd3,10.35951803350931
Nd1 Pt1,11.512211229076192
Nd1 Pt2,14.887503951384806
Nd1 Pt3,16.255486527455492
Nd1 Pt5,16.4015711804437
Nd1 Re1 O3,9.813618594340609
Nd1 Rh1,8.806270268418036
Nd1 Rh1 C2,7.713462166326294
Nd1 Rh2,10.283709617644323
Nd1 Rh3,9.986700421566384
Nd1 Rh3 C1,10.138894701719444
Nd1 Ru2,10.151102527995516
Nd1 Ru3,9.953596088238696
Nd1 S1,6.147255994060428
Nd1 S1 F1,5.936392816045917
Nd1 S2,5.324286400050281
Nd1 S3,4.918253772051133
Nd1 Sb1,6.739707364766981
Nd1 Sb1 O3,6.643062743880359
Nd1 Sb1 Pd1,8.347651307566961
Nd1 Sb1 Pt1,10.39757949199523
Nd1 Sb1 Te1,7.195260363371078
Nd1 Sb2 Au1,9.425455162572971
Nd1 Sb2 Pd1,7.922729762742314
Nd1 Sc1 Ge1,5.800444993709924
Nd1 Sc1 Sb1,6.269193838055522
Nd1 Sc1 Si1,4.711678874493344
Nd1 Sc3,4.250605329817288
Nd1 Se1,6.916828550009437
Nd1 Se1 F1,6.772435085752533
Nd1 Se2,6.6982028683634525
Nd1 Si1,5.927845124044336
Nd1 Si1 Ag1,6.883920236782443
Nd1 Si1 Ge1,6.173840072505823
Nd1 Si1 Ni1,6.560009311832847
Nd1 Si1 Ni4,7.849408485265418
Nd1 Si1 Pt1,9.445995024738684
Nd1 Si1 Pt3,13.467480126292507
Nd1 Si1 Ru1,7.291490608022642
Nd1 Si2,5.359050262123705
Nd1 Si2 Ag1,6.488312467929165
Nd1 Si2 Ag2,7.117091929080191
Nd1 Si2 Au2,10.176026742692605
Nd1 Si2 Ir2,10.804263189545743
Nd1 Si2 Ni1,6.211376414861318
Nd1 Si2 Ni2,6.695876813188488
Nd1 Si2 Os2,10.97301009202382
Nd1 Si2 Pd2,7.638982399745285
Nd1 Si2 Pt2,10.596621701596188
Nd1 Si2 Rh1,6.680539819350342
Nd1 Si2 Rh2,7.826581674291717
Nd1 Si2 Rh3,8.449491544504102
Nd1 Si2 Ru1,6.703122750759636
Nd1 Si2 Ru2,7.618843964250358
Nd1 Si2 Ru3,8.351261791516686
Nd1 Si3 Ir1,7.780571094782509
Nd1 Si3 Os1,7.700250611960903
Nd1 Si3 Rh1,6.178380801021937
Nd1 Si3 Ru1,6.131753746033807
Nd1 Sm1 Hg2,10.34782841965714
Nd1 Sm1 In2,7.206162451452639
Nd1 Sm1 Ir2,12.842367434412784
Nd1 Sm1 Mg2,4.927489353578589
Nd1 Sm1 O2,8.594679484852417
Nd1 Sm1 Tl2,9.90563325050734
Nd1 Sm1 Zn2,7.164255622669464
Nd1 Sm3,7.1435667127517055
Nd1 Sn1 Au1,9.554339976160636
Nd1 Sn1 Au2,11.73665790668398
Nd1 Sn1 Ir1,11.100146348081196
Nd1 Sn1 Pd1,8.701365313819009
Nd1 Sn1 Pt1,10.846759593087215
Nd1 Sn1 Rh1,8.948171536731788
Nd1 Sn2,7.506576897751541
Nd1 Sn3,7.592048340340435
Nd1 Ta1 O3,9.307297227030247
Nd1 Ta2 O6,7.883676113035664
Nd1 Ta3,13.678052471688565
Nd1 Tc3,8.863854188918602
Nd1 Te1,5.905274959080734
Nd1 Te1 Cl1,6.165334503275736
Nd1 Te1 F1,7.105189468119049
Nd1 Te2,7.102562572787516
Nd1 Te2 Cl1 O5,6.351841537053916
Nd1 Te2 Se1,6.467528987346463
Nd1 Te3,6.59135665437156
Nd1 Ti1 Ge1,6.484673153335968
Nd1 Tl1,9.670592687462436
Nd1 Tl1 Ag2,9.984075731714464
Nd1 Tl1 Au2,13.062936459980442
Nd1 Tl1 Cd1,9.232541789992132
Nd1 Tl1 Pd1,10.425506374391894
Nd1 Tl1 S2,6.013809273862726
Nd1 Tl1 Se2,6.657148086877581
Nd1 Tl1 Te2,6.7163804887413
Nd1 Tl1 Zn1,9.047410090328718
Nd1 Tl2 In1 Te4,6.935766730946408
Nd1 Tl3,11.07817500657512
Nd1 Tm1,7.836433971922389
Nd1 Tm1 In2,8.19133634295044
Nd1 Tm1 Mg2,5.3983360398944304
Nd1 Tm1 Tl2,10.61142391865586
Nd1 Tm1 Zn2,7.84224589211338
Nd1 Tm3,8.481183259399016
Nd1 V1 O3,6.686510488045713
Nd1 Y1 In2,6.847629734145254
Nd1 Y1 Ir2,11.990558064157408
Nd1 Y1 Mg2,4.113947091800651
Nd1 Y1 O2,7.168832785274396
Nd1 Y1 Zn2,6.244933661577047
Nd1 Y3,5.04427457505957
Nd1 Zn1,6.949623598181723
Nd1 Zn1 As1 O1,6.627587313215087
Nd1 Zn1 Au2,11.620893755887124
Nd1 Zn1 In1,7.220612560732373
Nd1 Zn1 P1 O1,5.903077751154215
Nd1 Zn1 Pd1,8.1740166845153
